Lista de indices Diarios da TaxaSelic;20060102;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
15/05/2013;      7,40;          1,00028333;       2,1706244046814552;
16/05/2013;      7,40;          1,00028333;       2,1712394076940336;
17/05/2013;      7,40;          1,00028333;       2,1718545849554156;
20/05/2013;      7,40;          1,00028333;       2,1724699365149710;
21/05/2013;      7,40;          1,00028333;       2,1730854624220838;
22/05/2013;      7,40;          1,00028333;       2,1737011627261518;
23/05/2013;      7,40;          1,00028333;       2,1743170374765870;
24/05/2013;      7,40;          1,00028333;       2,1749330867228153;
27/05/2013;      7,40;          1,00028333;       2,1755493105142764;
28/05/2013;      7,40;          1,00028333;       2,1761657089004244;
29/05/2013;      7,40;          1,00028333;       2,1767822819307272;
31/05/2013;      7,90;          1,00030177;       2,1774391695199454;
03/06/2013;      7,90;          1,00030177;       2,1780962553381315;
04/06/2013;      7,90;          1,00030177;       2,1787535394451049;
05/06/2013;      7,90;          1,00030177;       2,1794110219007032;
06/06/2013;      7,90;          1,00030177;       2,1800687027647822;
07/06/2013;      7,90;          1,00030177;       2,1807265820972155;
10/06/2013;      7,90;          1,00030177;       2,1813846599578950;
11/06/2013;      7,90;          1,00030177;       2,1820429364067305;
12/06/2013;      7,90;          1,00030177;       2,1827014115036499;
13/06/2013;      7,90;          1,00030177;       2,1833600853085994;
14/06/2013;      7,90;          1,00030177;       2,1840189578815430;
17/06/2013;      7,90;          1,00030177;       2,1846780292824629;
18/06/2013;      7,90;          1,00030177;       2,1853372995713595;
19/06/2013;      7,90;          1,00030177;       2,1859967688082511;
20/06/2013;      7,90;          1,00030177;       2,1866564370531744;
21/06/2013;      7,90;          1,00030177;       2,1873163043661839;
24/06/2013;      7,90;          1,00030177;       2,1879763708073525;
25/06/2013;      7,90;          1,00030177;       2,1886366364367710;
26/06/2013;      7,90;          1,00030177;       2,1892971013145485;
27/06/2013;      7,90;          1,00030177;       2,1899577655008122;
28/06/2013;      7,90;          1,00030177;       2,1906186290557074;
01/07/2013;      7,90;          1,00030177;       2,1912796920393976;
02/07/2013;      7,90;          1,00030177;       2,1919409545120643;
03/07/2013;      7,90;          1,00030177;       2,1926024165339074;
04/07/2013;      7,90;          1,00030177;       2,1932640781651448;
05/07/2013;      7,90;          1,00030177;       2,1939259394660127;
08/07/2013;      7,90;          1,00030177;       2,1945880004967654;
09/07/2013;      7,90;          1,00030177;       2,1952502613176753;
10/07/2013;      7,90;          1,00030177;       2,1959127219890331;
11/07/2013;      8,40;          1,00032012;       2,1966156775695963;
12/07/2013;      8,40;          1,00032012;       2,1973188581802998;
15/07/2013;      8,40;          1,00032012;       2,1980222638931805;
16/07/2013;      8,40;          1,00032012;       2,1987258947802980;
17/07/2013;      8,40;          1,00032012;       2,1994297509137351;
18/07/2013;      8,40;          1,00032012;       2,2001338323655976;
19/07/2013;      8,40;          1,00032012;       2,2008381392080144;
22/07/2013;      8,40;          1,00032012;       2,2015426715131377;
23/07/2013;      8,40;          1,00032012;       2,2022474293531425;
24/07/2013;      8,40;          1,00032012;       2,2029524128002270;
25/07/2013;      8,40;          1,00032012;       2,2036576219266126;
26/07/2013;      8,40;          1,00032012;       2,2043630568045438;
29/07/2013;      8,40;          1,00032012;       2,2050687175062881;
30/07/2013;      8,40;          1,00032012;       2,2057746041041362;
31/07/2013;      8,40;          1,00032012;       2,2064807166704020;
01/08/2013;      8,40;          1,00032012;       2,2071870552774225;
02/08/2013;      8,40;          1,00032012;       2,2078936199975579;
05/08/2013;      8,40;          1,00032012;       2,2086004109031915;
06/08/2013;      8,40;          1,00032012;       2,2093074280667299;
07/08/2013;      8,40;          1,00032012;       2,2100146715606026;
08/08/2013;      8,40;          1,00032012;       2,2107221414572626;
09/08/2013;      8,40;          1,00032012;       2,2114298378291859;
12/08/2013;      8,40;          1,00032012;       2,2121377607488718;
13/08/2013;      8,40;          1,00032012;       2,2128459102888427;
14/08/2013;      8,40;          1,00032012;       2,2135542865216443;
15/08/2013;      8,40;          1,00032012;       2,2142628895198457;
16/08/2013;      8,40;          1,00032012;       2,2149717193560387;
19/08/2013;      8,40;          1,00032012;       2,2156807761028390;
20/08/2013;      8,40;          1,00032012;       2,2163900598328850;
21/08/2013;      8,40;          1,00032012;       2,2170995706188387;
22/08/2013;      8,40;          1,00032012;       2,2178093085333852;
23/08/2013;      8,40;          1,00032012;       2,2185192736492330;
26/08/2013;      8,40;          1,00032012;       2,2192294660391135;
27/08/2013;      8,40;          1,00032012;       2,2199398857757820;
28/08/2013;      8,40;          1,00032012;       2,2206505329320165;
29/08/2013;      8,90;          1,00033839;       2,2214019788658554;
30/08/2013;      8,90;          1,00033839;       2,2221536790814838;
02/09/2013;      8,90;          1,00033839;       2,2229056336649482;
03/09/2013;      8,90;          1,00033839;       2,2236578427023241;
04/09/2013;      8,90;          1,00033839;       2,2244103062797161;
05/09/2013;      8,90;          1,00033839;       2,2251630244832581;
06/09/2013;      8,90;          1,00033839;       2,2259159973991130;
09/09/2013;      8,90;          1,00033839;       2,2266692251134729;
10/09/2013;      8,90;          1,00033839;       2,2274227077125590;
11/09/2013;      8,90;          1,00033839;       2,2281764452826219;
12/09/2013;      8,90;          1,00033839;       2,2289304379099411;
13/09/2013;      8,90;          1,00033839;       2,2296846856808254;
16/09/2013;      8,90;          1,00033839;       2,2304391886816130;
17/09/2013;      8,90;          1,00033839;       2,2311939469986709;
18/09/2013;      8,90;          1,00033839;       2,2319489607183958;
19/09/2013;      8,90;          1,00033839;       2,2327042299272133;
20/09/2013;      8,90;          1,00033839;       2,2334597547115784;
23/09/2013;      8,90;          1,00033839;       2,2342155351579752;
24/09/2013;      8,90;          1,00033839;       2,2349715713529173;
25/09/2013;      8,90;          1,00033839;       2,2357278633829474;
26/09/2013;      8,90;          1,00033839;       2,2364844113346376;
27/09/2013;      8,90;          1,00033839;       2,2372412152945891;
30/09/2013;      8,90;          1,00033839;       2,2379982753494327;
01/10/2013;      8,90;          1,00033839;       2,2387555915858282;
02/10/2013;      8,90;          1,00033839;       2,2395131640904649;
03/10/2013;      8,90;          1,00033839;       2,2402709929500615;
04/10/2013;      8,90;          1,00033839;       2,2410290782513658;
07/10/2013;      8,90;          1,00033839;       2,2417874200811553;
08/10/2013;      8,90;          1,00033839;       2,2425460185262366;
09/10/2013;      8,90;          1,00033839;       2,2433048736734457;
10/10/2013;      9,40;          1,00035657;       2,2441047688922514;
11/10/2013;      9,40;          1,00035657;       2,2449049493296953;
14/10/2013;      9,40;          1,00035657;       2,2457054150874778;
15/10/2013;      9,40;          1,00035657;       2,2465061662673355;
16/10/2013;      9,40;          1,00035657;       2,2473072029710415;
17/10/2013;      9,40;          1,00035657;       2,2481085253004049;
18/10/2013;      9,40;          1,00035657;       2,2489101333572712;
21/10/2013;      9,40;          1,00035657;       2,2497120272435224;
22/10/2013;      9,40;          1,00035657;       2,2505142070610767;
23/10/2013;      9,40;          1,00035657;       2,2513166729118884;
24/10/2013;      9,40;          1,00035657;       2,2521194248979486;
25/10/2013;      9,40;          1,00035657;       2,2529224631212845;
